transaction_operation_id,transaction_id,status,type,acquirer_name,transaction_operation_created_at
to_914651af2411c1aeb09b,56d4bb5715,success,capture,pagarme,2020-09-09 17:53:54.247000000
to_beb5ffc286a35c849e60,56d4bb5715,success,authorize,acquirer_3,2020-09-09 17:53:52.707000000
to_b1cc974ab6ddac1fd4a1,56d4bb5715,success,authorize,pagarme,2020-09-09 17:53:52.544000000
to_3bded4def4411ee33d4f,808de4558b,success,conciliate,pagarme,2020-09-11 06:22:41.994000000
to_b7fe109c5778233f2f76,808de4558b,success,issue,pagarme,2020-09-09 17:59:45.263000000
to_60e85b55212fb94487d9,808de4558b,success,authorize,pagarme,2020-09-09 17:59:45.272000000
to_8e86b3da4b291728d682,72e7442cb9,success,conciliate,pagarme,2020-09-11 06:22:44.177000000
to_07f9b6bf3386f9e551c2,72e7442cb9,success,issue,pagarme,2020-09-09 17:56:24.128000000
to_d1f9a6f554bd329cc33d,72e7442cb9,success,authorize,pagarme,2020-09-09 17:56:24.198000000
to_1f527ae43092517c95d7,2ea021a905,success,conciliate,pagarme,2020-09-11 06:22:42.485000000
to_ddcf357a6e7cc6670ef2,2ea021a905,success,issue,pagarme,2020-09-09 17:58:43.672000000
to_b85a812f1fa90bf4ab48,2ea021a905,success,authorize,pagarme,2020-09-09 17:58:43.682000000
to_35eeef6d5a41b287744e,27b0f6bcf8,success,refund,pagarme,2020-09-11 14:25:01.532000000
to_19a6c0363bc83ecc9e57,27b0f6bcf8,success,refund,acquirer_3,2020-09-11 14:25:01.611000000
to_6e085a47cafeef9cf4df,27b0f6bcf8,success,capture,acquirer_3,2020-09-09 17:52:42.449000000
to_e6191574dc15955edec3,27b0f6bcf8,success,capture,pagarme,2020-09-09 17:52:42.404000000
to_5f73f0823df6c4ee67d5,27b0f6bcf8,success,authorize,pagarme,2020-09-09 17:52:32.385000000
to_3edd3675893f41e651f0,27b0f6bcf8,success,authorize,acquirer_3,2020-09-09 17:52:32.520000000
to_caaac0a5614cbc765bf0,19f5ca7a57,success,capture,acquirer_3,2020-09-09 17:54:37.704000000
to_c02711f55e5195bad1aa,19f5ca7a57,success,capture,pagarme,2020-09-09 17:54:37.669000000
to_a8aae4fb22333b6fda60,19f5ca7a57,success,authorize,acquirer_3,2020-09-09 17:54:36.206000000
to_efd84258fd86a75e9f5b,19f5ca7a57,success,authorize,pagarme,2020-09-09 17:54:36.060000000
to_5644b03806eabf36245f,949073967f,success,refund,pagarme,2020-10-08 13:03:52.478000000
to_11dafac958d4f753ea46,949073967f,failed,refund,pagarme,2020-10-01 14:32:41.235000000
to_0721c7af037e5319d238,949073967f,success,conciliate,pagarme,2020-09-11 06:22:41.978000000
to_a0a1308927ff83575692,949073967f,success,issue,pagarme,2020-09-09 17:59:45.859000000
to_6bd9f64600b2868f78f0,949073967f,success,authorize,pagarme,2020-09-09 17:59:45.863000000
to_eddc1f99911d372b87c7,25bafdd318,success,conciliate,pagarme,2020-09-11 06:22:42.764000000
to_72a610c94dbfc5c3ddf2,25bafdd318,success,issue,pagarme,2020-09-09 17:57:59.146000000
to_2593f36ae4bc6a362ad9,25bafdd318,success,authorize,pagarme,2020-09-09 17:57:59.153000000
to_e394c065e79eb5b24d3f,2f4641f130,success,capture,acquirer_3,2020-09-09 17:56:38.076000000
to_c2705973aa6cbbebf2fa,2f4641f130,success,capture,pagarme,2020-09-09 17:56:38.028000000
to_9328a5dc72869991e572,2f4641f130,success,authorize,pagarme,2020-09-09 17:56:26.516000000
to_6797703eb9b32f919651,2f4641f130,success,authorize,acquirer_3,2020-09-09 17:56:26.643000000
to_bc8086ef91d182eef144,9fd99472a3,success,conciliate,pagarme,2020-09-10 08:21:53.477000000
to_2b1b0b4070136ea31bbf,9fd99472a3,success,issue,pagarme,2020-09-09 17:58:34.304000000
to_4e71a44cc6cc807fa8a9,9fd99472a3,success,authorize,pagarme,2020-09-09 17:58:34.310000000
to_7f3fadb897b8d35253e2,e1b0bae233,success,capture,acquirer_3,2020-09-09 17:55:43.706000000
to_d0d3938eb6631cdb09a6,e1b0bae233,success,capture,pagarme,2020-09-09 17:55:42.913000000
to_18174d08db441265793d,e1b0bae233,success,authorize,pagarme,2020-09-09 17:55:42.918000000
to_47e78ccbcb5df3384536,e1b0bae233,success,authorize,acquirer_3,2020-09-09 17:55:43.030000000
to_cca846dd1b76f03026d2,ce9ac17da8,success,conciliate,pagarme,2020-09-10 08:21:59.361000000
to_7c4f2db65bcf85660e13,ce9ac17da8,success,issue,pagarme,2020-09-09 17:55:47.353000000
to_bc6f3793c0b36aab5f1f,ce9ac17da8,success,authorize,pagarme,2020-09-09 17:55:47.363000000
to_7dc241ee30f0740f881a,fdaeb90bb9,success,conciliate,pagarme,2020-09-10 08:21:56.421000000
to_7bce957b3e7a25ba0b86,fdaeb90bb9,success,issue,pagarme,2020-09-09 17:57:20.588000000
to_40d4f79d27a4f53c2377,fdaeb90bb9,success,authorize,pagarme,2020-09-09 17:57:20.594000000
to_6ac09b5f8a0d5d38d879,92f1283faa,success,conciliate,pagarme,2020-09-10 08:21:53.395000000
to_aca57ae28b245d282ff0,92f1283faa,success,issue,pagarme,2020-09-09 17:58:42.072000000
to_0ee6b41808c311299833,92f1283faa,success,authorize,pagarme,2020-09-09 17:58:42.080000000
to_1259bf05eb6e99097472,0cec797151,success,capture,acquirer_3,2020-09-09 17:56:30.797000000
to_5587938d8836e0f3abaf,0cec797151,success,capture,pagarme,2020-09-09 17:56:29.315000000
to_a1721ecaf4bf6474550a,0cec797151,success,authorize,pagarme,2020-09-09 17:56:29.328000000
to_ea054fab26ee3ee68746,0cec797151,success,authorize,acquirer_3,2020-09-09 17:56:29.441000000
to_69fe9404e8ca46b1273d,ef487ca39b,success,capture,acquirer_3,2020-09-09 17:59:25.318000000
to_e6ddf655613033019c97,ef487ca39b,success,capture,pagarme,2020-09-09 17:59:24.706000000
to_0c3a25b7bd794f22d7cd,ef487ca39b,success,authorize,pagarme,2020-09-09 17:59:24.713000000
to_fea79c4b280d64a78cff,ef487ca39b,success,authorize,acquirer_3,2020-09-09 17:59:24.846000000
to_c19bdfa1f3e4a741c70b,5609a9e17a,success,capture,acquirer_3,2020-09-09 15:40:54.759000000
to_36a2f47c640c4eb635fd,5609a9e17a,success,capture,pagarme,2020-09-09 15:40:54.079000000
to_e0af928ae484d2ca7015,5609a9e17a,success,authorize,pagarme,2020-09-09 15:40:54.084000000
to_2f363dd3adc05b366a41,5609a9e17a,success,authorize,acquirer_3,2020-09-09 15:40:54.195000000
to_f1aa79436398e2ecc93b,246ed018b1,success,capture,acquirer_3,2020-09-09 17:59:43.007000000
to_88eb02be98c57cda9cef,246ed018b1,success,capture,pagarme,2020-09-09 17:59:42.969000000
to_834bc8e86108b538b242,246ed018b1,success,authorize,acquirer_3,2020-09-09 17:59:37.678000000
to_a5cfd153e69446275c82,246ed018b1,success,authorize,pagarme,2020-09-09 17:59:37.573000000
to_296264b1cb01ef207e90,6d2ab60bf8,success,refund,pagarme,2020-09-09 18:15:06.906000000
to_61ccc47e17929e87a6e5,6d2ab60bf8,success,refund,acquirer_3,2020-09-09 18:15:07.091000000
to_929410cd33548ddbe2b2,6d2ab60bf8,success,capture,acquirer_3,2020-09-09 17:45:28.230000000
to_da84e5ab06e12fb549da,6d2ab60bf8,success,capture,pagarme,2020-09-09 17:45:27.070000000
to_651681376862bd287dfd,6d2ab60bf8,success,authorize,pagarme,2020-09-09 17:45:27.083000000
to_d3d6ea312a853e616801,6d2ab60bf8,success,authorize,acquirer_3,2020-09-09 17:45:27.192000000
to_0cbe527c4d8df8912bbb,6ea5ebb3cd,success,capture,acquirer_3,2020-09-09 17:57:47.410000000
to_a2aaea59b3b0f62ef79d,6ea5ebb3cd,success,capture,pagarme,2020-09-09 17:57:46.257000000
to_6406885de241777658a3,6ea5ebb3cd,success,authorize,pagarme,2020-09-09 17:57:46.269000000
to_507a9bfeb7f5708184d9,6ea5ebb3cd,success,authorize,acquirer_3,2020-09-09 17:57:46.375000000
to_a1b11b0fbe3d06d7dc56,f73d08f5e0,success,capture,acquirer_1,2020-09-09 17:55:05.607000000
to_ffc74cbd4eebb889b803,f73d08f5e0,success,capture,pagarme,2020-09-09 17:55:05.513000000
to_0a169514d994d1900914,f73d08f5e0,success,authorize,acquirer_1,2020-09-09 17:55:04.321000000
to_f0aa8ffbefb3c5cf3019,f73d08f5e0,success,authorize,pagarme,2020-09-09 17:55:04.174000000
to_a0325ab4d276861d551d,3fa1c04450,success,capture,acquirer_3,2020-09-09 17:55:05.179000000
to_bd19bd2ea211a152d346,3fa1c04450,success,capture,pagarme,2020-09-09 17:55:03.962000000
to_bc477b387eb3609dcea3,3fa1c04450,success,authorize,pagarme,2020-09-09 17:55:03.982000000
to_aaa4b8481727011a8209,3fa1c04450,success,authorize,acquirer_3,2020-09-09 17:55:04.104000000
to_45a39b8331d5ec64208b,826b04f0be,failed,authorize,pagarme,2020-09-09 17:58:40.105000000
to_dadaa401556c7c573d22,826b04f0be,failed,authorize,acquirer_1,2020-09-09 17:58:40.801000000
to_ad207ce52509cde99ca4,826b04f0be,failed,authorize,acquirer_1,2020-09-09 17:58:40.239000000
to_84de7c11526c6cc49d42,8b2d344c29,success,capture,acquirer_3,2020-09-09 17:56:52.143000000
to_404487566fba72d5f9d8,8b2d344c29,success,capture,pagarme,2020-09-09 17:56:51.549000000
to_0a1b4f1279d77d5676ff,8b2d344c29,success,authorize,pagarme,2020-09-09 17:56:51.553000000
to_28814ab03c49d59c3cfd,8b2d344c29,success,authorize,acquirer_3,2020-09-09 17:56:51.651000000
to_00a9e5c2e166f2827412,e991daa427,success,conciliate,pagarme,2020-09-10 08:21:53.954000000
to_ed84ebb60d802c546045,e991daa427,success,issue,pagarme,2020-09-09 17:58:15.738000000
to_a17f34eda487c68dcf0e,e991daa427,success,authorize,pagarme,2020-09-09 17:58:15.745000000
to_e50930d78bd342517ecc,cc781ed8b5,success,capture,acquirer_3,2020-09-09 17:57:36.102000000
to_f8608180fca5debedab2,cc781ed8b5,success,capture,pagarme,2020-09-09 17:57:34.655000000
to_4cb47515ae7533e82e73,cc781ed8b5,success,authorize,pagarme,2020-09-09 17:57:34.667000000
to_197cdb01bd744d9cc0ef,cc781ed8b5,success,authorize,acquirer_3,2020-09-09 17:57:34.853000000
to_e6d24ca4b956c238309c,1a8cfb86a7,success,capture,acquirer_3,2020-09-09 17:57:28.525000000
to_75ab2515e6c0c9b7c68a,1a8cfb86a7,success,capture,pagarme,2020-09-09 17:57:27.452000000
to_75b516164d32c1630f24,1a8cfb86a7,success,authorize,pagarme,2020-09-09 17:57:27.490000000
to_69a75bff0a1b95e477c2,1a8cfb86a7,success,authorize,acquirer_3,2020-09-09 17:57:27.654000000
to_6ac4c53797d16ed562ce,52bd066e39,failed,authorize,pagarme,2020-09-09 17:58:04.553000000
to_4a1566e8bcf7ce6954b4,52bd066e39,failed,authorize,acquirer_2,2020-09-09 17:58:05.029000000
to_2fcc796c95165ad94264,52bd066e39,failed,authorize,acquirer_3,2020-09-09 17:58:04.676000000
to_3571589bedd619d31f7f,2155aa8541,success,capture,acquirer_3,2020-09-09 17:58:16.697000000
to_02717993f43450e10071,2155aa8541,success,capture,pagarme,2020-09-09 17:58:15.959000000
to_0729c83c894b975aa30d,2155aa8541,success,authorize,pagarme,2020-09-09 17:58:15.964000000
to_a02bd0216a80543b4a85,2155aa8541,success,authorize,acquirer_3,2020-09-09 17:58:16.071000000
to_913b4efa988c00c2b480,c04f1cca88,success,conciliate,pagarme,2020-09-10 08:21:53.473000000
to_a7b800f0fbc540ed8c74,c04f1cca88,success,issue,pagarme,2020-09-09 17:58:34.880000000
to_bdf4703e53dbd56f8d44,c04f1cca88,success,authorize,pagarme,2020-09-09 17:58:34.886000000
to_f76725f498ff8881baec,5fbeb60aa0,success,capture,acquirer_3,2020-09-09 17:57:16.322000000
to_010d096286126ed97909,5fbeb60aa0,success,capture,pagarme,2020-09-09 17:57:15.474000000
to_01cf299a619c868f038e,5fbeb60aa0,success,authorize,pagarme,2020-09-09 17:57:15.484000000
to_7f298432e8411fcf0624,5fbeb60aa0,success,authorize,acquirer_3,2020-09-09 17:57:15.600000000
to_2418608981e600c72fae,8ad4822f7c,success,capture,acquirer_3,2020-09-09 17:56:24.798000000
to_a75d1747bc4c826d18bd,8ad4822f7c,success,capture,pagarme,2020-09-09 17:56:24.763000000
to_a432d38afc0d5719d54f,8ad4822f7c,success,authorize,acquirer_3,2020-09-09 17:56:23.920000000
to_f16270b8dd0b6c9f4912,8ad4822f7c,success,authorize,pagarme,2020-09-09 17:56:23.757000000
to_31ec50c1fac07349aa0f,77d8c6d0d8,success,capture,acquirer_3,2020-09-09 17:56:49.977000000
to_14ae9383fee877493663,77d8c6d0d8,success,capture,pagarme,2020-09-09 17:56:48.911000000
to_de9f2ac8d26727dac9b8,77d8c6d0d8,success,authorize,pagarme,2020-09-09 17:56:48.924000000
to_b2670d806b83ec2a7676,77d8c6d0d8,success,authorize,acquirer_3,2020-09-09 17:56:49.028000000
to_65293d22844c2dc2691e,f4323857a1,dropped,capture,,2020-09-09 17:57:11.898000000
to_713e3e9da236fe02f987,f4323857a1,failed,authorize,pagarme,2020-09-09 17:57:11.907000000
to_70464c08ba8eeb58f339,f4323857a1,failed,authorize,acquirer_3,2020-09-09 17:57:12.028000000
to_5645a8106d66d3f5cde8,7b1109584e,success,capture,acquirer_3,2020-09-09 17:58:48.897000000
to_a542aeb029f33f89bb6f,7b1109584e,success,capture,pagarme,2020-09-09 17:58:47.767000000
to_9d60d5108dd68e56c294,7b1109584e,success,authorize,pagarme,2020-09-09 17:58:47.777000000
to_a8fbfd6f2e36e016118e,7b1109584e,success,authorize,acquirer_3,2020-09-09 17:58:47.893000000
to_acf15a707332107d924c,e788489689,success,capture,acquirer_3,2020-09-09 17:58:57.415000000
to_5f37f9f5f1f91931dd51,e788489689,success,capture,pagarme,2020-09-09 17:58:55.621000000
to_cb10b794ca9e2be93254,e788489689,success,authorize,pagarme,2020-09-09 17:58:55.641000000
to_3a8eff588667c03f5cfc,e788489689,success,authorize,acquirer_3,2020-09-09 17:58:55.776000000
to_ea04b826f9d66ccd806d,f7a0aee277,success,capture,acquirer_2,2020-09-09 17:58:55.238000000
to_b9205223bec2b00ca628,f7a0aee277,success,capture,pagarme,2020-09-09 17:58:55.186000000
to_7f10b9cc1f6097eeb539,f7a0aee277,success,authorize,pagarme,2020-09-09 17:58:45.513000000
to_09dfdbe5a3c60ff8fc0a,f7a0aee277,success,authorize,acquirer_2,2020-09-09 17:58:45.610000000
to_61156388afb8c0c72798,9d01ecedf2,success,capture,acquirer_3,2020-09-09 17:56:03.360000000
to_613a6bed206fad392e18,9d01ecedf2,success,capture,pagarme,2020-09-09 17:56:02.387000000
to_13b87b9cf2cccacb3e82,9d01ecedf2,success,authorize,pagarme,2020-09-09 17:56:02.401000000
to_c21eb9c38631d5888cd5,9d01ecedf2,success,authorize,acquirer_3,2020-09-09 17:56:02.532000000
to_10f09c0a250a7176f93a,b610115776,success,refund,acquirer_2,2020-09-09 18:14:09.015000000
to_9475875788d73acb4ada,b610115776,success,authorize,acquirer_2,2020-09-09 17:59:58.921000000
to_8f0328c6897a18e4a1b3,b36fab366d,success,conciliate,pagarme,2020-09-10 08:21:51.483000000
to_6240eb3a44b2a9ff5293,b36fab366d,success,issue,pagarme,2020-09-09 17:59:57.700000000
to_e5826aaea318fb691efb,b36fab366d,success,authorize,pagarme,2020-09-09 17:59:57.709000000
to_2eedf5b6cb5b3a034551,67c668c1bc,success,conciliate,pagarme,2020-09-10 08:21:59.346000000
to_e33efb45c50e6e1d5d25,67c668c1bc,success,issue,pagarme,2020-09-09 17:55:48.118000000
to_62db5584e11836712107,67c668c1bc,success,authorize,pagarme,2020-09-09 17:55:48.124000000
to_88d43ae5a55ae34a4b40,d83608d5f3,success,issue,pagarme,2020-09-09 17:59:09.821000000
to_b724346c6d05e70a9b0b,d83608d5f3,success,authorize,pagarme,2020-09-09 17:59:09.826000000
to_39589a3a9659c20a967b,70c5db7dec,success,conciliate,pagarme,2020-09-10 08:21:56.194000000
to_6dc5b4309825d2f650d5,70c5db7dec,success,issue,pagarme,2020-09-09 17:57:25.100000000
to_83e0cf1c4e406b3e63ca,70c5db7dec,success,authorize,pagarme,2020-09-09 17:57:25.108000000
to_bb5d4e76901bf13fc1a2,429872011e,success,capture,acquirer_3,2020-09-09 17:58:02.237000000
to_042acdeaebf5fec47372,429872011e,success,capture,pagarme,2020-09-09 17:58:01.018000000
to_e36d63147bed695ca8ac,429872011e,success,authorize,pagarme,2020-09-09 17:58:01.032000000
to_5f931621eeefd39f07b2,429872011e,success,authorize,acquirer_3,2020-09-09 17:58:01.148000000
to_ab544753ca5500f3c4fd,eb815d6897,success,capture,acquirer_3,2020-09-09 17:59:16.289000000
to_5dbd0dfe5e133463ae4d,eb815d6897,success,capture,pagarme,2020-09-09 17:59:16.243000000
to_9de070238e6e3a78c345,eb815d6897,success,authorize,pagarme,2020-09-09 17:59:05.894000000
to_fb1eed42a0b292ca5329,eb815d6897,success,authorize,acquirer_3,2020-09-09 17:59:06.008000000
to_e19bca35a7db87405be6,c81a550a9d,success,refund,pagarme,2020-09-10 13:50:21.375000000
to_65a75d607b46e3761dc2,c81a550a9d,success,refund,acquirer_3,2020-09-10 13:50:23.071000000
to_dc082a851f9cad91629f,c81a550a9d,success,capture,acquirer_3,2020-09-09 17:58:18.205000000
to_40621fb94dc780e95090,c81a550a9d,success,capture,pagarme,2020-09-09 17:58:16.885000000
to_01e86b40195d04c17ffd,c81a550a9d,success,authorize,pagarme,2020-09-09 17:58:16.911000000
to_1c4e5ebb73cfd21e048c,c81a550a9d,success,authorize,acquirer_3,2020-09-09 17:58:17.039000000
to_ab922b54ab3c34543b55,c2cafaf5a7,success,capture,acquirer_3,2020-09-09 13:54:23.341000000
to_cc251691a7c21f11f25d,c2cafaf5a7,success,capture,pagarme,2020-09-09 13:54:23.255000000
to_e455babf9afa06870e24,c2cafaf5a7,success,authorize,acquirer_3,2020-09-09 13:54:22.091000000
to_4dca811cbc8a9296f303,c2cafaf5a7,success,authorize,pagarme,2020-09-09 13:54:21.967000000
to_b26d14bc5d31514ebd08,df90e2b9b7,success,capture,acquirer_3,2020-09-09 17:59:54.372000000
to_1a3d0488f7cc56a792c1,df90e2b9b7,success,capture,pagarme,2020-09-09 17:59:52.992000000
to_247b95ad33c872018705,df90e2b9b7,success,authorize,pagarme,2020-09-09 17:59:53.008000000
to_161d96b8f4ca48d1e285,df90e2b9b7,success,authorize,acquirer_3,2020-09-09 17:59:53.125000000
to_b8ca99423612662930e9,f2e0284bb6,failed,authorize,pagarme,2020-09-09 17:57:18.481000000
to_e2c7a5d93c9e877edc82,f2e0284bb6,failed,authorize,acquirer_1,2020-09-09 17:57:19.761000000
to_f789e0c412bd42b9c163,f2e0284bb6,failed,authorize,acquirer_3,2020-09-09 17:57:19.170000000
to_638f78537587a26fcae2,f2e0284bb6,failed,authorize,acquirer_3,2020-09-09 17:57:18.601000000
to_99b97247074468654ae0,c15f59ca79,dropped,capture,,2020-09-09 17:59:59.745000000
to_f4dc7c145a31f148c747,c15f59ca79,failed,authorize,pagarme,2020-09-09 17:59:59.750000000
to_61cff11ce0dcae63fe03,c15f59ca79,failed,authorize,acquirer_1,2020-09-09 18:00:00.437000000
to_2281e04ac9df7439a11e,c15f59ca79,failed,authorize,acquirer_3,2020-09-09 17:59:59.869000000
to_73013c6c100dbb467d2d,f8f87b6122,success,capture,acquirer_3,2020-09-09 17:55:29.664000000
to_7a1c177634c37b5d0cd8,f8f87b6122,success,capture,pagarme,2020-09-09 17:55:28.475000000
to_796af737076d0a3a0e0f,f8f87b6122,success,authorize,pagarme,2020-09-09 17:55:28.488000000
to_1d2078bcefb1cee1b33d,f8f87b6122,success,authorize,acquirer_3,2020-09-09 17:55:28.603000000
to_28e46aa5c65105802b82,8829eacf85,success,capture,acquirer_2,2020-09-09 17:59:04.850000000
to_e21d31af127592bcc64f,8829eacf85,success,capture,pagarme,2020-09-09 17:59:01.605000000
to_e7085c669e309db600ab,8829eacf85,success,authorize,pagarme,2020-09-09 17:59:01.625000000
to_967f4da84ecf20f423f2,8829eacf85,success,authorize,acquirer_2,2020-09-09 17:59:01.769000000
to_8fe9c4b9fba2954744b1,658e366a2b,success,conciliate,pagarme,2020-09-10 08:21:54.193000000
to_bc5fe3e96c7efbcff7f4,658e366a2b,success,issue,pagarme,2020-09-09 17:58:11.395000000
to_8525010efa375d67b3e0,658e366a2b,success,authorize,pagarme,2020-09-09 17:58:11.403000000
to_a142f7e87db0b1141742,7be01ad12d,success,conciliate,pagarme,2020-09-12 07:04:48.044000000
to_a5803ae96fef3bc40d77,7be01ad12d,success,issue,pagarme,2020-09-09 17:58:43.129000000
to_8349e654a9df8f3de535,7be01ad12d,success,authorize,pagarme,2020-09-09 17:58:39.331000000
to_362d8255b63eda413bcc,6a1b076710,success,capture,acquirer_3,2020-09-09 17:58:46.985000000
to_0b818e6295f0db91a660,6a1b076710,success,capture,pagarme,2020-09-09 17:58:46.945000000
to_fa1353690a0f4600a147,6a1b076710,success,authorize,acquirer_3,2020-09-09 17:58:40.275000000
to_4012e1805384083a68c5,6a1b076710,success,authorize,pagarme,2020-09-09 17:58:40.123000000
to_eb20142738a820b74753,615184f001,success,conciliate,pagarme,2020-09-10 08:21:54.201000000
to_e7dfc7522d4c60d4f22c,615184f001,success,issue,pagarme,2020-09-09 17:58:13.661000000
to_7859e990fa72ec270e84,615184f001,success,authorize,pagarme,2020-09-09 17:58:13.671000000
to_b8d2c74157a5b0014a92,a11ddbb3be,success,capture,acquirer_3,2020-09-09 17:59:51.043000000
to_736fad32e1a1f6435ade,a11ddbb3be,success,capture,pagarme,2020-09-09 17:59:49.340000000
to_f3dcefaefafc8bf772dd,a11ddbb3be,success,authorize,pagarme,2020-09-09 17:59:49.345000000
to_7a4d0a54b1ff18012d4e,a11ddbb3be,success,authorize,acquirer_3,2020-09-09 17:59:49.448000000
to_eec0a3bb11991d8b82df,0c024ccc91,success,refund,pagarme,2020-09-15 19:25:49.114000000
to_4e66a231c3f64d0e500f,0c024ccc91,success,refund,acquirer_3,2020-09-15 19:25:49.299000000
to_e7324aea2a73c9cf5027,0c024ccc91,success,capture,acquirer_3,2020-09-09 17:57:31.782000000
to_0460165d2e5878b2128e,0c024ccc91,success,capture,pagarme,2020-09-09 17:57:30.571000000
to_9ebb9511d51f8b2e3836,0c024ccc91,success,authorize,pagarme,2020-09-09 17:57:30.581000000
to_93b8b04e52efc4641212,0c024ccc91,success,authorize,acquirer_3,2020-09-09 17:57:30.685000000
to_cc02f824d8427013ddbc,cc5217e447,success,capture,acquirer_3,2020-09-09 17:58:58.186000000
to_ed003e78d3f1d8773d7a,cc5217e447,success,capture,pagarme,2020-09-09 17:58:56.872000000
to_89093295e44871d5921e,cc5217e447,success,authorize,pagarme,2020-09-09 17:58:56.888000000
to_7cc3dc3cd9e209cc4dbe,cc5217e447,success,authorize,acquirer_3,2020-09-09 17:58:56.999000000
to_85470e70c949540a0894,ffb7bc3444,success,conciliate,pagarme,2020-09-10 08:22:01.194000000
to_8d83b51c399a596c94ea,ffb7bc3444,success,issue,pagarme,2020-09-09 17:54:44.699000000
to_6e6b31993dd923abfb14,ffb7bc3444,success,authorize,pagarme,2020-09-09 17:54:44.706000000
to_c2797dcb565f14289b01,a0ba3a3b88,success,conciliate,pagarme,2020-09-16 07:02:46.239000000
to_45127188e7c423c4fb76,a0ba3a3b88,success,issue,pagarme,2020-09-09 17:55:39.465000000
to_419d0e85c4fa315e8d4d,a0ba3a3b88,success,authorize,pagarme,2020-09-09 17:55:35.154000000
to_7234742f7419f0c3c9a2,cb151cf480,success,conciliate,pagarme,2020-09-10 08:07:19.408000000
to_07326da707f82f7bfae5,cb151cf480,success,issue,pagarme,2020-09-09 17:59:07.159000000
to_fb5bd4d7bd3ef5ef99ea,cb151cf480,success,authorize,pagarme,2020-09-09 17:59:07.166000000
to_733255047abcf8a91156,f0dc5aaf74,success,capture,acquirer_3,2020-09-09 17:55:44.405000000
to_38469ff1a2e52fb74a1e,f0dc5aaf74,success,capture,pagarme,2020-09-09 17:55:43.689000000
to_caa613fbfedf4afa9993,f0dc5aaf74,success,authorize,pagarme,2020-09-09 17:55:43.695000000
to_ffb6f233d6d701949f53,f0dc5aaf74,success,authorize,acquirer_3,2020-09-09 17:55:43.819000000
to_476c8a5e0e48d70f66e4,c2e7f2ec13,success,issue,pagarme,2020-09-09 17:59:32.443000000
to_288edc7ff84e019d70ba,c2e7f2ec13,success,authorize,pagarme,2020-09-09 17:59:32.449000000
to_46b390c56e433375023c,071ba130dd,success,capture,acquirer_3,2020-09-09 13:10:19.585000000
to_e5d4a69b904ddfeb29fe,071ba130dd,success,capture,pagarme,2020-09-09 13:10:19.528000000
to_f61071b77ce308055e50,071ba130dd,success,authorize,acquirer_3,2020-09-09 13:10:18.322000000
to_639de90ece6e989f92de,071ba130dd,success,authorize,pagarme,2020-09-09 13:10:18.163000000
to_14d95904d4df56545371,d582e47628,success,refund,pagarme,2020-09-09 19:02:27.193000000
to_0e3841594eb9ba90017e,d582e47628,success,refund,acquirer_3,2020-09-09 19:02:27.233000000
to_dc300410100b8d00ac8c,d582e47628,success,capture,acquirer_3,2020-09-09 17:51:32.403000000
to_c630947f8533390372c4,d582e47628,success,capture,pagarme,2020-09-09 17:51:30.944000000
to_f248c63f42adabb3175b,d582e47628,success,authorize,pagarme,2020-09-09 17:51:30.958000000
to_06416f1fad91ae4fb3cc,d582e47628,success,authorize,acquirer_3,2020-09-09 17:51:31.113000000
to_4a25f02806f25db6b9b0,101400e034,success,conciliate,pagarme,2020-09-10 08:21:54.739000000
to_6cd78665041a06b36330,101400e034,success,issue,pagarme,2020-09-09 17:58:04.901000000
to_2fe45c201fdf028dd331,101400e034,success,authorize,pagarme,2020-09-09 17:58:04.906000000
to_765187b19ccd82c3732c,bec64a1df1,success,conciliate,pagarme,2020-09-11 06:22:42.421000000
to_a5b6b49343e9704d5467,bec64a1df1,success,issue,pagarme,2020-09-09 17:59:05.995000000
to_f38f0e24edb11a8efafc,bec64a1df1,success,authorize,pagarme,2020-09-09 17:58:59.169000000
to_0bf451b17ff2901d5de8,3623a83f8f,success,refund,pagarme,2020-09-09 17:57:44.455000000
to_c6cbbe88c0c083b472a8,3623a83f8f,success,refund,acquirer_3,2020-09-09 17:57:44.489000000
to_f03ad9cbf221e9708039,3623a83f8f,success,authorize,acquirer_3,2020-09-09 17:57:40.707000000
to_ba25ca67627457a27a04,3623a83f8f,success,authorize,pagarme,2020-09-09 17:57:40.604000000
to_f3cbab79e0dec3f9b37e,e9d9d6385f,success,refund,acquirer_2,2020-09-09 17:56:42.285000000
to_7b82f23e301280805268,e9d9d6385f,success,authorize,acquirer_2,2020-09-09 17:50:08.363000000
to_ce4e7f92e6f441fdf801,99e4e74596,success,conciliate,pagarme,2020-09-10 08:21:59.558000000
to_ac21fed7d626760f8007,99e4e74596,success,issue,pagarme,2020-09-09 17:55:32.647000000
to_a90d798df66f953f2097,99e4e74596,success,authorize,pagarme,2020-09-09 17:55:32.653000000
to_ea38fa47f5ba7b70444d,33fc47c4a6,success,refund,pagarme,2020-09-09 19:16:55.727000000
to_f7f304217c597ba7f98c,33fc47c4a6,success,refund,acquirer_3,2020-09-09 19:16:55.780000000
to_f3c3a2ddcc7c413981c3,33fc47c4a6,success,authorize,pagarme,2020-09-09 17:56:40.297000000
to_f5788027f814f00b0e8e,33fc47c4a6,success,authorize,acquirer_3,2020-09-09 17:56:40.403000000
