payable_id,transaction_id,payable_created_at,company_id,amount,fee,installment,type,recipient_id,payment_method
699bb123a156,6548a75d18,2020-09-16 07:02:45.612000,274ae83f1280599,456,0,,credit,re_683b0ee6eff3c2f,boleto
cf340d3c6212,7fd0e7fc2d,2020-09-09 17:56:43.727000,98172fe6ff79416,9510,358,1,credit,re_8bf0d944a2b383a,credit_card
2e045f5c3c25,7fd0e7fc2d,2020-09-09 17:56:43.727000,98172fe6ff79416,9510,362,5,credit,re_8bf0d944a2b383a,credit_card
33f0cfca3e5d,7fd0e7fc2d,2020-09-09 17:56:43.727000,98172fe6ff79416,9510,362,4,credit,re_8bf0d944a2b383a,credit_card
612fcf67e50e,7fd0e7fc2d,2020-09-09 17:56:43.727000,98172fe6ff79416,9510,362,3,credit,re_8bf0d944a2b383a,credit_card
2143e9ed3034,7fd0e7fc2d,2020-09-09 17:56:43.727000,98172fe6ff79416,9510,362,6,credit,re_8bf0d944a2b383a,credit_card
5fb506c99223,7fd0e7fc2d,2020-09-09 17:56:43.727000,98172fe6ff79416,9510,362,2,credit,re_8bf0d944a2b383a,credit_card
056ed4e656fe,f0dc5aaf74,2020-09-09 17:55:44.475000,c073c11c93a896b,10000,200,1,credit,re_f5d18150e930390,credit_card
e2b7cee3d8ae,e5ab2c3429,2020-09-10 08:07:23.270000,fc0f30121c6ca42,39203,150,,credit,re_afa66597e73a8c5,boleto
5e5b5d6478ac,76f02c974d,2020-09-11 06:03:55.955000,d85805aec65c1b7,8743,270,,credit,re_e4058396f4bfaf7,boleto
7a26aeb88a27,b96f6c3a94,2020-09-11 06:22:43.547000,483b7446a349494,23700,290,,credit,re_36730dd4af2027b,boleto
e18b4c754662,04da3feaa7,2020-09-09 17:54:53.871000,078e46f5b7adb56,2441,102,5,credit,re_cc7e1dfa731d000,credit_card
e44504143baf,04da3feaa7,2020-09-09 17:54:53.871000,078e46f5b7adb56,2441,102,2,credit,re_cc7e1dfa731d000,credit_card
63ff805d6ebf,04da3feaa7,2020-09-09 17:54:53.871000,078e46f5b7adb56,2441,103,1,credit,re_cc7e1dfa731d000,credit_card
ebf210bdd6d2,04da3feaa7,2020-09-09 17:54:53.871000,078e46f5b7adb56,2441,102,4,credit,re_cc7e1dfa731d000,credit_card
86d41032e5be,04da3feaa7,2020-09-09 17:54:53.871000,078e46f5b7adb56,2441,102,3,credit,re_cc7e1dfa731d000,credit_card
f2e66a32f2f7,d8ff0626d0,2020-09-10 08:07:22.424000,f6c53fe8ae4c2b9,14970,234,,credit,re_39ab4ed0fd995d0,boleto
2e3c56a7fcd2,9493488cd8,2020-09-09 17:57:38.188000,d0aa1d80aa16a87,18461,393,1,credit,re_14c6e38e057098c,credit_card
2d6929611eb2,e16e8989ef,2020-09-10 08:21:55.746000,793dc0495f9e4a3,941,0,,credit,re_91be76ddf298bf0,boleto
c3f9b361b4d5,e16e8989ef,2020-09-10 08:21:55.746000,793dc0495f9e4a3,403,0,,credit,re_1eafb86eb35b823,boleto
d0f2596bc71e,e16e8989ef,2020-09-10 08:21:55.745000,793dc0495f9e4a3,943,199,,credit,re_eadedd412682019,boleto
baa671aae67f,e16e8989ef,2020-09-10 08:21:55.746000,793dc0495f9e4a3,403,0,,credit,re_45e9afb6a1c786f,boleto
dcd9c1839a62,666b0e8eb3,2020-09-09 17:57:14.703000,d19e7f6bea6d0f3,12500,232,2,credit,re_299101f5b02464b,credit_card
9e88161c093f,666b0e8eb3,2020-09-09 17:57:14.702000,d19e7f6bea6d0f3,12500,223,1,credit,re_299101f5b02464b,credit_card
8ce70e01e4b8,666b0e8eb3,2020-09-09 17:57:14.703000,d19e7f6bea6d0f3,12500,232,4,credit,re_299101f5b02464b,credit_card
030bca5fde7e,666b0e8eb3,2020-09-09 17:57:14.704000,d19e7f6bea6d0f3,12500,232,9,credit,re_299101f5b02464b,credit_card
a4830b28bf62,666b0e8eb3,2020-09-09 17:57:14.703000,d19e7f6bea6d0f3,12500,232,3,credit,re_299101f5b02464b,credit_card
69e12ea132aa,666b0e8eb3,2020-09-09 17:57:14.704000,d19e7f6bea6d0f3,12500,232,12,credit,re_299101f5b02464b,credit_card
b148106a79a1,666b0e8eb3,2020-09-09 17:57:14.704000,d19e7f6bea6d0f3,12500,232,11,credit,re_299101f5b02464b,credit_card
90fc8ac535f1,666b0e8eb3,2020-09-09 17:57:14.703000,d19e7f6bea6d0f3,12500,232,7,credit,re_299101f5b02464b,credit_card
8f35ec10b7ab,666b0e8eb3,2020-09-09 17:57:14.703000,d19e7f6bea6d0f3,12500,232,8,credit,re_299101f5b02464b,credit_card
c56b9392ab84,666b0e8eb3,2020-09-09 17:57:14.704000,d19e7f6bea6d0f3,12500,232,10,credit,re_299101f5b02464b,credit_card
6e8306ddce0d,666b0e8eb3,2020-09-09 17:57:14.703000,d19e7f6bea6d0f3,12500,232,6,credit,re_299101f5b02464b,credit_card
41dfb9c67179,666b0e8eb3,2020-09-09 17:57:14.703000,d19e7f6bea6d0f3,12500,232,5,credit,re_299101f5b02464b,credit_card
e5f0e0e3c012,68e6a358f2,2020-09-09 17:55:17.756000,4b232cd98d81515,5083,191,1,credit,re_994c154c1ae36ec,credit_card
be1849b8275a,289f0355e8,2020-09-11 06:22:44.629000,0c475f552b9b02b,69290,279,,credit,re_55a919158c66298,boleto
962f99964a10,83cf22e8ac,2020-09-10 08:22:00.624000,f3bdbd48b367ea3,25900,295,,credit,re_09cd7bc84fd2a9d,boleto
bad3da2a4dcd,88a50bb340,2020-09-09 17:55:17.654000,e8ac5df92abbcf8,8842,251,1,credit,re_8618a2d92d1287b,credit_card
45951b08de81,88a50bb340,2020-09-09 17:55:17.655000,e8ac5df92abbcf8,8842,256,2,credit,re_8618a2d92d1287b,credit_card
d9925609a738,88a50bb340,2020-09-09 17:55:17.655000,e8ac5df92abbcf8,8842,256,3,credit,re_8618a2d92d1287b,credit_card
1d60f4faa159,88a50bb340,2020-09-09 17:55:17.655000,e8ac5df92abbcf8,8842,256,4,credit,re_8618a2d92d1287b,credit_card
c23cc712f681,eba7019ffa,2020-09-09 17:59:16.140000,15b5b8295ccf2cb,12215,379,1,credit,re_356079739fda1b0,credit_card
b58472032d6b,b36fab366d,2020-09-10 08:21:51.224000,f34b31c5c6621a1,1327,0,,credit,re_4f05c6f3d723f37,boleto
e0c312a92870,b36fab366d,2020-09-10 08:21:51.224000,f34b31c5c6621a1,33673,200,,credit,re_c997f861e5e9d65,boleto
26215911518a,cca4a54a17,2020-09-09 17:55:08.221000,852d29346e0e61a,2951,75,5,credit,re_2d09c8ac51e70b5,credit_card
498a9b1bc54c,cca4a54a17,2020-09-09 17:55:08.221000,852d29346e0e61a,2951,75,3,credit,re_2d09c8ac51e70b5,credit_card
2c4566536c43,cca4a54a17,2020-09-09 17:55:08.221000,852d29346e0e61a,2949,76,1,credit,re_2d09c8ac51e70b5,credit_card
40ab29bfb433,cca4a54a17,2020-09-09 17:55:08.221000,852d29346e0e61a,2951,75,4,credit,re_2d09c8ac51e70b5,credit_card
83a22187f535,cca4a54a17,2020-09-09 17:55:08.221000,852d29346e0e61a,2951,75,6,credit,re_2d09c8ac51e70b5,credit_card
11e7ec332389,cca4a54a17,2020-09-09 17:55:08.221000,852d29346e0e61a,2951,75,2,credit,re_2d09c8ac51e70b5,credit_card
38d7f617bb27,b826d2dfde,2020-09-10 08:07:23.270000,fc0f30121c6ca42,3525,150,,credit,re_afa66597e73a8c5,boleto
b8d140c73df5,fedd45670d,2020-09-11 06:22:42.202000,215e2a85f89e41e,907800,350,,credit,re_972c8de644f33f2,boleto
b5cab531d46e,75e2c72e83,2020-09-09 18:00:18.034000,4911abf050ca7f1,36664,727,1,credit,re_0005af0d39322f8,credit_card
180b027816f6,75e2c72e83,2020-09-09 18:00:18.034000,4911abf050ca7f1,36668,731,2,credit,re_0005af0d39322f8,credit_card
aa765452e664,75e2c72e83,2020-09-09 18:00:18.034000,4911abf050ca7f1,36668,731,3,credit,re_0005af0d39322f8,credit_card
a3f820e90bc5,7461a395aa,2020-09-10 08:21:51.888000,8a3a888a29fcd1c,32636,230,,credit,re_530fe79c21ff005,boleto
c86bec55ef2c,8fa9dad730,2020-09-09 17:58:38.558000,dee3b73faaac643,590,15,1,credit,re_59aaa095f8aed58,credit_card
e4c75ac5a176,6019e7fa11,2020-09-09 17:56:27.868000,d03499ff734377b,13980,338,1,credit,re_9ac45a73513ab0b,credit_card
19b1486adbcd,8e661b1d15,2020-09-09 17:58:59.184000,ae8404dab1e7e37,2385,76,1,credit,re_d63805961dfa0a0,credit_card
c7ebe400770e,8e661b1d15,2020-09-09 17:58:59.184000,ae8404dab1e7e37,2385,75,2,credit,re_d63805961dfa0a0,credit_card
3f25d862e152,7b9ebad0ee,2020-09-09 21:46:45.871000,faf68925dd964bf,5183,154,3,credit,re_eb85b144baaa58a,credit_card
3e9637617b14,7b9ebad0ee,2020-09-09 21:46:45.871000,faf68925dd964bf,5181,154,1,credit,re_eb85b144baaa58a,credit_card
ccb8b1fa0f68,7b9ebad0ee,2020-09-09 21:46:45.872000,faf68925dd964bf,5183,154,4,credit,re_eb85b144baaa58a,credit_card
083adc3f933c,7b9ebad0ee,2020-09-09 21:46:45.872000,faf68925dd964bf,5183,154,5,credit,re_eb85b144baaa58a,credit_card
47342b862064,7b9ebad0ee,2020-09-09 21:46:45.871000,faf68925dd964bf,5183,154,2,credit,re_eb85b144baaa58a,credit_card
360fbee008a2,5878bf6cac,2020-09-10 08:22:00.735000,f34b31c5c6621a1,682,0,,credit,re_4f05c6f3d723f37,boleto
2328800ac792,5878bf6cac,2020-09-10 08:22:00.735000,f34b31c5c6621a1,17318,200,,credit,re_551c3b8ceec9078,boleto
160bf7f77333,c0af8ea565,2020-09-09 17:58:42.102000,77a7e0010b6f61f,5739,184,1,credit,re_3adbc6e5d9b1d34,credit_card
3b6625844e8c,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,3,credit,re_4c3e62a0c0470a1,credit_card
4bdea686221d,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,2,credit,re_4c3e62a0c0470a1,credit_card
0c86152c5ad3,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,4,credit,re_4c3e62a0c0470a1,credit_card
61be25b43185,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,5,credit,re_4c3e62a0c0470a1,credit_card
e435aed33f8e,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,8,credit,re_4c3e62a0c0470a1,credit_card
d59e8ce8cc14,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,6,credit,re_4c3e62a0c0470a1,credit_card
3a494fc465fb,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,7,credit,re_4c3e62a0c0470a1,credit_card
18810cf457fd,871749cc58,2020-09-09 17:55:05.357000,f8d8b554efc5aef,8319,243,1,credit,re_4c3e62a0c0470a1,credit_card
ea409769eb6d,871749cc58,2020-09-09 17:55:05.358000,f8d8b554efc5aef,8321,243,9,credit,re_4c3e62a0c0470a1,credit_card
7236b6dd232c,871749cc58,2020-09-09 17:55:05.359000,f8d8b554efc5aef,8321,243,11,credit,re_4c3e62a0c0470a1,credit_card
7c256353c6ed,871749cc58,2020-09-09 17:55:05.359000,f8d8b554efc5aef,8321,243,12,credit,re_4c3e62a0c0470a1,credit_card
238042efc94f,871749cc58,2020-09-09 17:55:05.359000,f8d8b554efc5aef,8321,243,10,credit,re_4c3e62a0c0470a1,credit_card
a181ddfb242f,9daaa4220f,2020-09-09 17:58:03.740000,5ba03ccae73ada9,6064,174,4,credit,re_305e9cc7692fd7d,credit_card
a14f69287f38,9daaa4220f,2020-09-09 17:58:03.740000,5ba03ccae73ada9,6058,174,1,credit,re_305e9cc7692fd7d,credit_card
8617ac131160,9daaa4220f,2020-09-09 17:58:03.740000,5ba03ccae73ada9,6064,174,3,credit,re_305e9cc7692fd7d,credit_card
87873671d905,9daaa4220f,2020-09-09 17:58:03.741000,5ba03ccae73ada9,6064,174,5,credit,re_305e9cc7692fd7d,credit_card
6ecbbae0a52d,9daaa4220f,2020-09-09 17:58:03.740000,5ba03ccae73ada9,6064,174,2,credit,re_305e9cc7692fd7d,credit_card
6cd4ce4b1be0,62ad85b68d,2020-09-10 08:21:59.829000,0e425b5517c61c6,18990,270,,credit,re_de00932ca700149,boleto
663d28bfe354,2d4365e9ac,2020-09-10 08:07:24.671000,53cf88c1f4d0ed9,19038,130,,credit,re_598d2f362b2ee78,boleto
5d5af0bf5284,6053f4a3af,2020-09-09 17:58:47.373000,fd15e7d96213b12,3131,104,1,credit,re_db5a8b8c0e091a5,credit_card
6bd22cfe47f3,6053f4a3af,2020-09-09 17:58:47.373000,fd15e7d96213b12,3131,103,3,credit,re_db5a8b8c0e091a5,credit_card
8533f123f5c8,6053f4a3af,2020-09-09 17:58:47.373000,fd15e7d96213b12,3131,103,2,credit,re_db5a8b8c0e091a5,credit_card
084402252e0c,fd45a8a43c,2020-09-10 08:21:57.850000,a7b6eaee64de5e0,54167,159,,credit,re_c209814e23f35cf,boleto
eb199560f41b,2155aa8541,2020-09-09 17:58:16.813000,c073c11c93a896b,5000,90,1,credit,re_f5d18150e930390,credit_card
48dd8762e3bf,d47239e070,2020-09-09 17:59:53.390000,c3ff5514ce7fc27,15199,575,1,credit,re_ff7a89720e1bb1c,credit_card
79f83ba9e594,d47239e070,2020-09-09 17:59:53.391000,c3ff5514ce7fc27,15199,579,2,credit,re_ff7a89720e1bb1c,credit_card
14a4fbf266dc,d47239e070,2020-09-09 17:59:53.391000,c3ff5514ce7fc27,15199,579,3,credit,re_ff7a89720e1bb1c,credit_card
aa8950b468d2,5a40200a44,2020-09-09 17:57:12.930000,fe3f48f88f15d46,8116,235,2,credit,re_f42c75c16722e84,credit_card
35c56010d0d4,5a40200a44,2020-09-09 17:57:12.929000,fe3f48f88f15d46,8117,236,1,credit,re_f42c75c16722e84,credit_card
0eb7d1a78c78,7e5cf5efe2,2020-09-15 08:27:33.571000,39ce9e85982b180,77000,250,,credit,re_e7736cd5be34e73,boleto
0dd8a92f5d11,df90e2b9b7,2020-09-09 17:59:54.446000,8b04df2baa17fd3,12665,531,1,credit,re_ad52240d8b65707,credit_card
257cc0c629ec,df90e2b9b7,2020-09-09 17:59:54.446000,8b04df2baa17fd3,12665,530,2,credit,re_ad52240d8b65707,credit_card
c39c9ea443c1,1a1d6225c2,2020-09-10 08:22:00.133000,f10712b5a2e0084,26388,250,,credit,re_a3a03a7e4d534e3,boleto
7e4d68059514,6cc8181eab,2020-09-11 06:22:42.472000,01f0328040d7032,2425,250,,credit,re_611079f34825604,boleto
5655c1655993,6cc8181eab,2020-09-11 06:22:42.472000,01f0328040d7032,75,0,,credit,re_6fccc663b0ef187,boleto
0ba57f4d5338,a11ddbb3be,2020-09-09 17:59:51.106000,947a808bbe4e59f,374,0,1,credit,re_66e2cbd914ecd00,credit_card
ca8fc412c86a,a11ddbb3be,2020-09-09 17:59:51.106000,947a808bbe4e59f,126,15,1,credit,re_5a300ab96b6f310,credit_card
7b5629f90e74,eb815d6897,2020-09-09 17:59:16.451000,a3119df2b82b67b,22313,781,1,credit,re_d74b7c18b341a8d,credit_card
09cdc7d6470d,eb815d6897,2020-09-09 17:59:16.452000,a3119df2b82b67b,22313,781,2,credit,re_d74b7c18b341a8d,credit_card
2ef4032b511f,fbd0c6441b,2020-09-09 17:56:11.994000,a0ae9a109973a68,18000,414,1,credit,re_95c679397b50040,credit_card
331514b41d8b,4e595eccef,2020-09-09 17:56:01.962000,10c33d344710b96,5654,145,1,credit,re_5124dfe36e8d301,credit_card
df6241760959,4e595eccef,2020-09-09 17:56:01.962000,10c33d344710b96,5658,144,3,credit,re_5124dfe36e8d301,credit_card
c7affd6ce77d,4e595eccef,2020-09-09 17:56:01.962000,10c33d344710b96,5658,144,2,credit,re_5124dfe36e8d301,credit_card
e23dbab6a494,cc5217e447,2020-09-09 17:58:58.245000,422c038915fc6d2,10119,329,1,credit,re_74f2265b82bb900,credit_card
1b8753ab3f16,cc5217e447,2020-09-09 17:58:58.245000,422c038915fc6d2,10121,329,2,credit,re_74f2265b82bb900,credit_card
c333ed6f2487,cc5217e447,2020-09-09 17:58:58.245000,422c038915fc6d2,10121,329,3,credit,re_74f2265b82bb900,credit_card
32eca9cdd1e8,cc5217e447,2020-09-09 17:58:58.245000,422c038915fc6d2,10121,329,4,credit,re_74f2265b82bb900,credit_card
f62756c81cfa,3fa1c04450,2020-09-09 17:55:05.256000,d03499ff734377b,54000,1307,1,credit,re_9ac45a73513ab0b,credit_card
46071f661b5d,2cbc6c54dc,2020-09-10 08:07:21.232000,5a1e377ba765b6d,9950,270,,credit,re_e42e10cca9139a1,boleto
69466b84e24c,81a799d6be,2020-09-09 17:56:01.783000,c073c11c93a896b,2500,50,1,credit,re_f5d18150e930390,credit_card
6669f4a97db7,15d019989d,2020-09-10 08:07:23.008000,5caba9f1488941b,35400,129,,credit,re_23b072ab5441389,boleto
66fcc8a859f4,3ef6504bbb,2020-09-09 17:56:58.340000,dee3b73faaac643,590,15,1,credit,re_59aaa095f8aed58,credit_card
bb430581cd3f,430ae81185,2020-09-12 06:02:48.035000,fc0f30121c6ca42,5580,150,,credit,re_afa66597e73a8c5,boleto
22c785bb6f3e,f0e92c6d72,2020-09-09 17:57:58.010000,6640c951fd8b4a1,8190,289,1,credit,re_70de8bfce58ffb7,credit_card
67948a78133a,f0e92c6d72,2020-09-09 17:57:58.011000,6640c951fd8b4a1,8190,300,10,credit,re_70de8bfce58ffb7,credit_card
08bad37748e9,f0e92c6d72,2020-09-09 17:57:58.010000,6640c951fd8b4a1,8190,300,5,credit,re_70de8bfce58ffb7,credit_card
bc51a8a0a89b,f0e92c6d72,2020-09-09 17:57:58.011000,6640c951fd8b4a1,8190,300,7,credit,re_70de8bfce58ffb7,credit_card
33c513ba636e,f0e92c6d72,2020-09-09 17:57:58.011000,6640c951fd8b4a1,8190,300,8,credit,re_70de8bfce58ffb7,credit_card
1232d519ca4f,f0e92c6d72,2020-09-09 17:57:58.010000,6640c951fd8b4a1,8190,300,2,credit,re_70de8bfce58ffb7,credit_card
ff28f973f386,f0e92c6d72,2020-09-09 17:57:58.010000,6640c951fd8b4a1,8190,300,4,credit,re_70de8bfce58ffb7,credit_card
f9d111e82a5e,f0e92c6d72,2020-09-09 17:57:58.011000,6640c951fd8b4a1,8190,300,6,credit,re_70de8bfce58ffb7,credit_card
05366ae964a0,f0e92c6d72,2020-09-09 17:57:58.011000,6640c951fd8b4a1,8190,300,9,credit,re_70de8bfce58ffb7,credit_card
283e4608e616,f0e92c6d72,2020-09-09 17:57:58.010000,6640c951fd8b4a1,8190,300,3,credit,re_70de8bfce58ffb7,credit_card
ca59ef644a77,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,3,credit,re_2d09c8ac51e70b5,credit_card
fbb38fb3c8fe,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,7,credit,re_2d09c8ac51e70b5,credit_card
3239eccec765,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,2,credit,re_2d09c8ac51e70b5,credit_card
fd3e359dc787,ffbdd0e0f2,2020-09-09 17:55:21.877000,852d29346e0e61a,1606,44,11,credit,re_2d09c8ac51e70b5,credit_card
be616066f413,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,6,credit,re_2d09c8ac51e70b5,credit_card
9c282dac43f6,ffbdd0e0f2,2020-09-09 17:55:21.877000,852d29346e0e61a,1606,44,10,credit,re_2d09c8ac51e70b5,credit_card
0de6f2e00976,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,9,credit,re_2d09c8ac51e70b5,credit_card
afc2f7f842ad,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,5,credit,re_2d09c8ac51e70b5,credit_card
60173b6d05b7,ffbdd0e0f2,2020-09-09 17:55:21.875000,852d29346e0e61a,1599,34,1,credit,re_2d09c8ac51e70b5,credit_card
0119b7fb56ea,ffbdd0e0f2,2020-09-09 17:55:21.877000,852d29346e0e61a,1606,44,12,credit,re_2d09c8ac51e70b5,credit_card
ef80cb46d520,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,4,credit,re_2d09c8ac51e70b5,credit_card
1fbc6359211f,ffbdd0e0f2,2020-09-09 17:55:21.876000,852d29346e0e61a,1606,44,8,credit,re_2d09c8ac51e70b5,credit_card
1f769c8ac885,b4d80813d8,2020-09-09 17:56:06.398000,d19e7f6bea6d0f3,3700,63,1,credit,re_299101f5b02464b,credit_card
c244ad55aedb,101400e034,2020-09-10 08:21:54.533000,841bfd457089992,1990,370,,credit,re_e44a18757b36580,boleto
08dd4216f3a5,256f01ea19,2020-09-09 17:56:44.475000,8bf18c1bc99d6d2,966,28,1,credit,re_dd8de4bd1e714c2,credit_card
8c296ad8ff62,256f01ea19,2020-09-09 17:56:44.475000,8bf18c1bc99d6d2,965,32,2,credit,re_dd8de4bd1e714c2,credit_card
c8e0b84f37e6,256f01ea19,2020-09-09 17:56:44.475000,8bf18c1bc99d6d2,965,32,3,credit,re_dd8de4bd1e714c2,credit_card
f1b07393877c,a8931df8d2,2020-09-10 08:21:54.523000,21ea21eccce3c50,5990,320,,credit,re_58cda61814deb54,boleto
1f17dbdcfcbe,cab154fff9,2020-09-10 08:21:58.288000,39ce9e85982b180,75015,250,,credit,re_e7736cd5be34e73,boleto
6760d441af7d,96695889b2,2020-09-09 17:57:36.814000,c251db5c16c8fe4,12776,351,1,credit,re_038b7b9cb53d5f4,credit_card
367beba6960a,e1e77a32b5,2020-09-10 08:07:23.717000,fc0f30121c6ca42,202855,150,,credit,re_afa66597e73a8c5,boleto
af06e9929bbe,58b52747d7,2020-09-09 17:57:44.797000,e7344efbfa18784,12750,356,1,credit,re_ecc9f6fe485fc1f,credit_card
0cf660a61987,e326740546,2020-09-10 08:07:20.766000,fc0f30121c6ca42,18910,150,,credit,re_afa66597e73a8c5,boleto
3eb45b471544,b4d2452c84,2020-09-12 07:04:48.090000,47a44233dda03cc,18000,220,,credit,re_ddd13a76a087790,boleto
2ebc158d576c,2d87869038,2020-09-28 14:54:00.698000,38450cce3ddc812,-21379,-695,,refund,re_e914e7f0769c10c,credit_card
6b08022a0bca,2d87869038,2020-09-09 17:40:17.202000,38450cce3ddc812,7126,233,3,credit,re_e914e7f0769c10c,credit_card
d3a417ec1a74,2d87869038,2020-09-09 17:40:17.201000,38450cce3ddc812,7127,229,1,credit,re_e914e7f0769c10c,credit_card
ec62ac17548c,2d87869038,2020-09-09 17:40:17.202000,38450cce3ddc812,7126,233,2,credit,re_e914e7f0769c10c,credit_card
35932b5974d2,d2c4199c19,2020-09-09 17:59:46.448000,db28faaff8f50fa,5961,185,1,credit,re_94be5f9a2b48a74,credit_card
9a4e4dfb86bb,02a2c03833,2020-09-11 06:22:43.905000,2ab909395655978,11573,280,,credit,re_445cf0b23757d09,boleto
bb34d6e23ce2,2764aeec83,2020-09-10 08:07:21.732000,fc0f30121c6ca42,15261,150,,credit,re_afa66597e73a8c5,boleto
7298c207b2e9,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,4,credit,re_299101f5b02464b,credit_card
952bd305ef16,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,6,credit,re_299101f5b02464b,credit_card
69ef02e4b299,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,7,credit,re_299101f5b02464b,credit_card
0505918884a5,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,9,credit,re_299101f5b02464b,credit_card
cb74f28a80fd,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,5,credit,re_299101f5b02464b,credit_card
fbeb3b6f28a3,e54ff0ab72,2020-09-09 17:55:22.907000,d19e7f6bea6d0f3,34970,648,12,credit,re_299101f5b02464b,credit_card
61bd4df56ffd,e54ff0ab72,2020-09-09 17:55:22.907000,d19e7f6bea6d0f3,34970,648,11,credit,re_299101f5b02464b,credit_card
a93706b820b3,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,8,credit,re_299101f5b02464b,credit_card
a82b9a5587d1,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,3,credit,re_299101f5b02464b,credit_card
99ef2ed91332,e54ff0ab72,2020-09-09 17:55:22.906000,d19e7f6bea6d0f3,34970,648,2,credit,re_299101f5b02464b,credit_card
0d22a3de6c0f,e54ff0ab72,2020-09-09 17:55:22.907000,d19e7f6bea6d0f3,34970,648,10,credit,re_299101f5b02464b,credit_card
953314f71587,e54ff0ab72,2020-09-09 17:55:22.905000,d19e7f6bea6d0f3,34970,635,1,credit,re_299101f5b02464b,credit_card
5ddd3b707e20,e54ff0ab72,2020-09-23 12:25:10.237000,d19e7f6bea6d0f3,-419640,-7763,,refund,re_299101f5b02464b,credit_card
e1bac61fe561,4b3c525bff,2020-09-11 06:22:44.217000,fe3f48f88f15d46,22003,230,,credit,re_f42c75c16722e84,boleto
56a08e87efee,c9ddad5968,2020-09-11 06:22:43.911000,3336e99f7980488,221679,300,,credit,re_59d83b54c5f6a75,boleto
5eb4f0694d5e,c2cafaf5a7,2020-09-09 13:54:23.454000,a1c2f57e42dd0b9,5715,154,1,credit,re_7bf5f4be1a30c89,credit_card
51229765f62f,c2cafaf5a7,2020-09-09 13:54:23.455000,a1c2f57e42dd0b9,5714,153,3,credit,re_7bf5f4be1a30c89,credit_card
cbac5aac1278,c2cafaf5a7,2020-09-09 13:54:23.456000,a1c2f57e42dd0b9,5714,153,7,credit,re_7bf5f4be1a30c89,credit_card
2f3ddcdcf877,c2cafaf5a7,2020-09-09 13:54:23.455000,a1c2f57e42dd0b9,5714,153,5,credit,re_7bf5f4be1a30c89,credit_card
29c7cfd5fde2,c2cafaf5a7,2020-09-09 13:54:23.455000,a1c2f57e42dd0b9,5714,153,2,credit,re_7bf5f4be1a30c89,credit_card
47a9f0992885,c2cafaf5a7,2020-09-09 13:54:23.455000,a1c2f57e42dd0b9,5714,153,4,credit,re_7bf5f4be1a30c89,credit_card
d0d8f66f0ad3,c2cafaf5a7,2020-09-09 13:54:23.455000,a1c2f57e42dd0b9,5714,153,6,credit,re_7bf5f4be1a30c89,credit_card
42adb449ad11,6368da4fcd,2020-09-10 08:22:00.168000,0b4e8999f4d2fc2,3478,260,,credit,re_aaf74ab2da4e86d,boleto
3ab0912bf3c2,7931de817f,2020-09-09 19:27:12.560000,b7655aef20f5c9c,-15347,-474,,refund,re_02a208de14c1468,credit_card
9cc809ce6a29,7931de817f,2020-09-09 17:53:59.638000,b7655aef20f5c9c,7673,237,2,credit,re_02a208de14c1468,credit_card
9dde7e58d5d2,7931de817f,2020-09-09 17:53:59.638000,b7655aef20f5c9c,7674,237,1,credit,re_02a208de14c1468,credit_card
881581345e13,ac8909e70a,2020-09-09 17:54:46.897000,a81114478294e16,19713,209,1,credit,re_516c0afc6a2d1bf,credit_card
57f75f960514,ac8909e70a,2020-09-09 17:54:46.897000,a81114478294e16,187,0,1,credit,re_f6694f4d4a3d707,credit_card
7561d67f6e88,ed104132f1,2020-09-10 08:21:58.990000,62e30afb927fd73,29700,380,,credit,re_5745775954a4c1d,boleto
12295a348788,b11757c087,2020-09-10 11:21:06.459000,a8521ed11711b5f,-21108,-424,,refund,re_b286d0facdf81e9,credit_card
